config,df1_idx,attribute,ground_truth,predicted,correct,unknown
RAG-full-k3,506,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k3,509,model_number,DT01ACA200,Toshiba HDWD110UZK4A,False,False
RAG-full-k3,512,model_number,ST10000VN0004,ST10000VN0004,True,False
RAG-full-k3,513,model_number,WDS500G3X0C,WDS500G3XHC,False,False
RAG-full-k3,514,model_number,WD30PURZ,WD30PURZ,True,False
RAG-full-k3,514,storage_connection_type,3.5-inch SATA,3.5-inch SATA,True,False
RAG-full-k3,516,model_number,DUAL-RTX2070S-8G-EVO,RTX2070S-8G-GAMING,False,False
RAG-full-k3,516,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,517,model_number,ST16000NE000,ST16000VE000,False,False
RAG-full-k3,518,interface_type,USB Type C,USB 3.1 Gen 2,False,False
RAG-full-k3,519,model_number,WD5003AZEX,WD5003AZEX,True,False
RAG-full-k3,521,model_number,ST3000VX010,ST10000VN000,False,False
RAG-full-k3,524,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,526,model_number,SDCZ71-032G-B35,SDCZ71-032G-B35,True,False
RAG-full-k3,530,model_number,MZ-V6E500BW,MZ-V6E500BW,True,False
RAG-full-k3,531,model_number,ST600MP0006,ST600MP0003,False,False
RAG-full-k3,532,model_number,3813430,Intenso SSD SATA III High Performance - 120GB,False,False
RAG-full-k3,533,model_number,GV-N166SGAMING OC-6GD,GV-N166SGAMING OC-6GD,True,False
RAG-full-k3,533,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,533,form_factor,ATX,PCIe,False,False
RAG-full-k3,534,model_number,GT710-4H-SL-2GD5,NVIDIA-GEFORCE-GT-710-2GB-PASSIVE,False,False
RAG-full-k3,535,model_number,GV-R55XTGAMING OC-8GD,GV-R55XT-OC-8G,False,False
RAG-full-k3,537,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,543,model_number,DUAL-RTX3070-8G,DUAL-RTX3070-8G,True,False
RAG-full-k3,543,bus_type,PCIe,PCIe,True,False
RAG-full-k3,545,bus_type,USB 3.1,USB 3.1 Gen 2,True,False
RAG-full-k3,545,interface_type,USB Type C,USB Type C,True,False
RAG-full-k3,545,form_factor,2.5,Slim,False,False
RAG-full-k3,547,model_number,DTDUO3C/32GB,DTMD32G,False,False
RAG-full-k3,547,bus_type,USB 3.1,USB 3.1,True,False
RAG-full-k3,547,storage_connection_type,USB-C,USB-C,True,False
RAG-full-k3,548,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,550,model_number,PH-GTX1050TI-4G,GTX1050TPHOENIX4G,False,False
RAG-full-k3,553,model_number,VCG20708STFMPB-O,VCG20708STFMPB-O,True,False
RAG-full-k3,553,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,553,form_factor,Dual-Slot,Full Height,False,False
RAG-full-k3,556,model_number,MZ-76P256E,MZ-76P2560CH,False,False
RAG-full-k3,558,model_number,DUAL-RTX2070S-A8G-EVO,TBC,False,False
RAG-full-k3,558,bus_type,PCIe 3.0,GDDR6,False,False
RAG-full-k3,559,model_number,ZA1000GM1A001,ZA1000GM1A001,True,False
RAG-full-k3,560,model_number,ROG-STRIX-RTX2060-A6G-GAMING,TGA2060-8GD6-V2,False,False
RAG-full-k3,560,bus_type,PCIe x16,PCIe,True,False
RAG-full-k3,561,model_number,ST2000NX0273,ST2000DX000,False,False
RAG-full-k3,561,bus_type,SAS 12G,SATA,False,False
RAG-full-k3,561,interface_type,SAS,SATA,False,False
RAG-full-k3,563,model_number,ST2000NX0253,ST2000NM0056,False,False
RAG-full-k3,563,bus_type,SATA III,SATA,True,False
RAG-full-k3,570,interface_type,USB Type-C,USB 3.0,False,False
RAG-full-k3,572,form_factor,"2.5""","M.2, 7mm",False,False
RAG-full-k3,572,storage_connection_type,2.5-inch SATA,2.5-inch SATA,True,False
RAG-full-k3,573,model_number,ST1000NX0313,ST2000NM0276,False,False
RAG-full-k3,574,model_number,11293-05-40G,RX-57XT8SG-T,False,False
RAG-full-k3,576,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,578,model_number,WDS500G1B0A,WDS500G1B0A,True,False
RAG-full-k3,578,form_factor,"2,5''",2.5,False,False
RAG-full-k3,578,storage_connection_type,2.5-inch SATA,SATA,True,False
RAG-full-k3,580,model_number,11293-01-20G,11293-01-20G,True,False
RAG-full-k3,580,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,581,model_number,GV-N166TWF2OC-6GD,GV-N166TWF2OC-6GD,True,False
RAG-full-k3,581,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k3,585,model_number,MZ-N6E500BW,MZ-76E500BW,False,False
RAG-full-k3,586,model_number,ST6000VN0033,ST6000VN001,False,False
RAG-full-k3,587,model_number,GP-GSM2NE3100TNTD,M.2 PCIe NVMe SSD 1TB V2,False,False
RAG-full-k3,589,model_number,TUF-GTX1660S-6G-GAMING,GV-N166S6G-TUF,False,False
RAG-full-k3,589,bus_type,PCIe 3.0,PCIe 6.0,False,False
RAG-full-k3,590,model_number,WDS100T1R0B,WDS100T1R0A,False,False
RAG-full-k3,593,model_number,GV-R56XTWF2OC-6GD,GV-R56XTWF2OC-6GD,True,False
RAG-full-k3,593,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,595,model_number,NED3090019SB-132BA,NED3090005AA-111BB,False,False
RAG-full-k3,595,bus_type,PCIe,PCIe 4.0,True,False
RAG-full-k3,596,bus_type,SATA III,M.2,False,False
RAG-full-k3,596,interface_type,Serial ATA III,M.2,False,False
RAG-full-k3,600,model_number,AS102P-32G-RGY,S102PRA032TGY,False,False
RAG-full-k3,601,form_factor,"1""",Portable,False,False
RAG-full-k3,601,storage_connection_type,USB Type C,USB 3.2 Gen 2,False,False
RAG-full-k3,602,bus_type,USB 3.1,USB-C,False,False
RAG-full-k3,603,storage_connection_type,USB,USB,True,False
RAG-full-k3,604,model_number,ASX6000LNP-512GT-C,XPG SX6000 Lite,False,False
RAG-full-k3,605,interface_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,605,form_factor,Portable External,Portable External,True,False
RAG-full-k3,608,model_number,WDBYNN0010BYL-WESN,WDBG2A0030BBK-WESN,False,False
RAG-full-k3,608,form_factor,"2,5""",Portable,False,False
RAG-full-k3,608,storage_connection_type,USB 3.0,USB,True,False
RAG-full-k3,609,model_number,759208-B21,HPE 300GB 12G SAS 15K rpm SFF SC,False,False
RAG-full-k3,613,model_number,TUF-GTX1660-6G-GAMING,TUF Boost Gaming,False,False
RAG-full-k3,613,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,614,model_number,718037782898,WDC1T0320A0C,False,False
RAG-full-k3,614,interface_type,SATA,SATA,True,False
RAG-full-k3,614,form_factor,3.5 col,2.5,False,False
RAG-full-k3,614,storage_connection_type,3.5 col,3.5-inch SATA,False,False
RAG-full-k3,615,model_number,08G-P4-3071-KR,08G-P4-2070-KR,False,False
RAG-full-k3,615,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,616,interface_type,Type-C,USB 3.1 Type-C,True,False
RAG-full-k3,616,form_factor,"2.5""",1,False,False
RAG-full-k3,616,storage_connection_type,Type-C,USB-C,False,False
RAG-full-k3,617,model_number,GV-N105TOC-4GL,GV-N105TOC-4GL,True,False
RAG-full-k3,617,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,617,form_factor,Low Profile,Low Profile,True,False
RAG-full-k3,618,bus_type,USB 2.0,USB,True,False
RAG-full-k3,622,model_number,WDBYVG0010BBK-WESN,WDBYNN0010BKE,False,False
RAG-full-k3,625,model_number,ZT-T20710D-10P,ZT-T20710C-10M,False,False
RAG-full-k3,626,model_number,ST1200MM0129,ST12000NM0017,False,False
RAG-full-k3,629,model_number,90YV0DQ2-M0NA00,TWINF2-GRTX2060S-EVO,False,False
RAG-full-k3,629,bus_type,PCIe 4.0,NVIDIA,False,False
RAG-full-k3,631,storage_connection_type,"2.5"" SFF","2.5"" SFF",True,False
RAG-full-k3,632,model_number,CT500P5SSD8,CT500P5SSD8,True,False
RAG-full-k3,633,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-full-k3,635,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,636,bus_type,USB 3.2 Gen 2,USB 3.2 Gen 2,True,False
RAG-full-k3,636,interface_type,Type-C,Type-C,True,False
RAG-full-k3,637,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,639,model_number,GVN166TA-00-G,Aorus Boost,False,False
RAG-full-k3,639,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k3,640,model_number,WDS480G2G0A,WDS480G3G0A0,False,False
RAG-full-k3,641,model_number,ST2000DM006,Barracuda Desktop HDD 2TB ST4000DM008,False,False
RAG-full-k3,642,model_number,AUV128-16G-RBE,AUV128-16G-RBE,True,False
RAG-full-k3,644,model_number,WDBS4B0020BBK-WESN,WDBYVG0020BBK-WESN,False,False
RAG-full-k3,644,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,644,interface_type,USB,USB,True,False
RAG-full-k3,644,form_factor,PORTABLE,External Hard Drive/Portable,True,False
RAG-full-k3,644,storage_connection_type,USB,USB,True,False
RAG-full-k3,645,bus_type,USB,USB,True,False
RAG-full-k3,645,interface_type,USB,USB,True,False
RAG-full-k3,645,storage_connection_type,USB,NAND,False,False
RAG-full-k3,650,storage_connection_type,"2.5""",2.5 Inches SFF SAS,False,False
RAG-full-k3,651,model_number,ZT-T16620D-10M,ZT-T20610B-10M,False,False
RAG-full-k3,652,model_number,832514-b21,HPE-MD1500-1TB,False,False
RAG-full-k3,653,model_number,912-V373-283,912-V373-283,True,False
RAG-full-k3,653,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,654,model_number,ROG -STRIX-RTX2060-O6G-EVO-GAMING,ROG-STRIX-RTX2060-O6G-EVO-GAMING,False,False
RAG-full-k3,655,storage_connection_type,2.5-inch SAS,2.5Inches SAS Dual Port,False,False
RAG-full-k3,656,interface_type,SATA,SATA,True,False
RAG-full-k3,656,form_factor,2.5,7mm,False,False
RAG-full-k3,656,storage_connection_type,2.5-inch SATA,7mm,False,False
RAG-full-k3,659,form_factor,"2.5""",2.5,True,False
RAG-full-k3,660,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,663,model_number,TUF 3-RX5700XT-O8G-GAMING,TUF 3-RX5700XT-O8G-GAMING,True,False
RAG-full-k3,664,model_number,01G-P3-1313-KR,01G-P2-2111-KR,False,False
RAG-full-k3,664,bus_type,PCIe,PCIe,True,False
RAG-full-k3,664,form_factor,Low Profile,PCIe,False,False
RAG-full-k3,665,form_factor,"2,5",2.5,False,False
RAG-full-k3,666,form_factor,2.5in,2.5in,True,False
RAG-full-k3,666,storage_connection_type,2.5-inch SATA,2.5-inch SATA,True,False
RAG-full-k3,667,model_number,SSDPEKNW010T9X1,SSDPEKNW010T9X1,True,False
RAG-full-k3,668,model_number,VCQP400DVI-PB,QPPD2-0022-A1,False,False
RAG-full-k3,668,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k3,669,bus_type,PCIe,PCIe,True,False
RAG-full-k3,670,model_number,2240,A60G,False,False
RAG-full-k3,673,interface_type,USB3.0,USB 3.0,False,False
RAG-full-k3,673,form_factor,2.5,2.5,True,False
RAG-full-k3,676,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,677,interface_type,Micro USB,USB_2.0,False,False
RAG-full-k3,680,model_number,MZ-76Q4T0BW,MZ-76Q1T0BW,False,False
RAG-full-k3,683,model_number,11295-05-20G,RX-5500XT-8GB-G5D-N,False,False
RAG-full-k3,685,model_number,MU-PC1T0T,MU-PK1T0S,False,False
RAG-full-k3,685,interface_type,Type C / A,USB C / A,False,False
RAG-full-k3,688,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,689,model_number,DUAL-RTX2060-O6G-EVO,RTCO6G6DB,False,False
RAG-full-k3,689,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,690,bus_type,SATA III,SATA III,True,False
RAG-full-k3,690,interface_type,SATA,SATA III,True,False
RAG-full-k3,690,form_factor,"3.5""",3.5-inch,False,False
RAG-full-k3,690,storage_connection_type,"3.5"" SATA",3.5-inch SATA,False,False
RAG-full-k3,691,model_number,TUF-RTX3090-24G-GAMING,TUF-RTX3090-24G-GAMING,True,False
RAG-full-k3,691,bus_type,PCIe,PCIe,True,False
RAG-full-k3,693,model_number,WDS500G1R0A,WDS500G1R0A,True,False
RAG-full-k3,695,interface_type,ATX,PCIe 3.0 x16,False,False
RAG-full-k3,696,model_number,DTDUO3/16GB,DTCO2G/16GB,False,False
RAG-full-k3,696,interface_type,OTG,USB-Type-C,False,False
RAG-full-k3,697,model_number,GV-R57XTGAMING OC-8GD,GV-R57XTGAMING-OC-8GD,False,False
RAG-full-k3,697,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,700,form_factor,2.5-Inch,2.5,True,False
RAG-full-k3,700,storage_connection_type,2.5-inch SATA,"2.5"" Sata III",False,False
RAG-full-k3,701,model_number,DUAL-RTX2070S-O8G-EVO,RTX2070SUPERDUALEVOC,False,False
RAG-full-k3,701,bus_type,PCIe 3.0 x16,GDDR6,False,False
RAG-full-k3,704,model_number,V375-032R,GP166XTIVXSC6GDVXXS,False,False
RAG-full-k3,704,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,705,model_number,781518-B21,765666-B21,False,False
RAG-full-k3,706,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,707,model_number,STEA500400,STEA500400,True,False
RAG-full-k3,707,interface_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,711,interface_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,711,form_factor,"2.5""",2.5,True,False
RAG-full-k3,711,storage_connection_type,"2.5""",2.5,True,False
RAG-full-k3,712,model_number,MU-PC500T,T7P500G,False,False
RAG-full-k3,712,bus_type,USB 3.2 Gen 2,NVMe,False,False
RAG-full-k3,712,interface_type,Type-C,NVMe,False,False
RAG-full-k3,713,model_number,ST14000NE0008,ST14000NE0007,False,False
RAG-full-k3,713,interface_type,SATA,SATA,True,False
RAG-full-k3,714,model_number,861691-B21,JC426S,False,False
RAG-full-k3,715,model_number,WDS200T2B0B,WDS200T2B0B,True,False
RAG-full-k3,716,model_number,SDCZ60-064G-B35,C65,False,False
RAG-full-k3,717,model_number,WD82PURZ,WD80PURZ,False,False
RAG-full-k3,719,model_number,ST1800MM0129,ST1800MM0129,True,False
RAG-full-k3,720,model_number,GV-N1650OC-4GD,GV-N165OC-4GD,False,False
RAG-full-k3,721,model_number,100-505940,TBA (To Be Announced),False,False
RAG-full-k3,721,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,724,model_number,ZA250CM1A003,ST250NM0242,False,False
RAG-full-k3,726,bus_type,USB 2.0,USB_3.0,False,False
RAG-full-k3,728,bus_type,USB 2.0,USB_3,False,False
RAG-full-k3,730,model_number,HDWQ140UZSVA,HDWD240UZSVA,False,False
RAG-full-k3,733,bus_type,PCIe 3.0 x16,PCIe 3.0 x8,False,False
RAG-full-k3,734,model_number,SKC2000M8 / 500G,SKC2000M8 / 500G,True,False
RAG-full-k3,735,model_number,WDS100T1R0A,WDS100T1R0A,True,False
RAG-full-k3,739,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-full-k3,741,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,742,model_number,652572-B21,652572-B21,True,False
RAG-full-k3,745,model_number,SDIX30C-032G-GN6NN,iXPAND32G3A,False,False
RAG-full-k3,745,interface_type,Lightning,iOS Connector and USB 3.0,False,False
RAG-full-k3,748,model_number,STEB4000100,STEB4000100,True,False
RAG-full-k3,748,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,749,model_number,ST12000NE0008,ST12000NE0006,False,False
RAG-full-k3,751,interface_type,USB Type-A,USB,True,False
RAG-full-k3,751,storage_connection_type,USB Type-A,USB_3.0,False,False
RAG-full-k3,753,model_number,SSDSC2KG960G801,SSD/S4610-960GB,False,False
RAG-full-k3,754,form_factor,"1""",External,False,False
RAG-full-k3,755,model_number,WDS500G2B0B,WDS500G2B0A0,False,False
RAG-full-k3,756,form_factor,"2,5Zoll",2.5,False,False
RAG-full-k3,756,storage_connection_type,2.5-inch SATA,"2.5"" SATA",False,False
RAG-full-k3,757,model_number,90YV0DU0-M0NA00,90YV0DV1-M0NA00,False,False
RAG-full-k3,759,model_number,ST8000VX004,ST8000VX0057,False,False
RAG-full-k3,761,model_number,DTLPG3,DTLPG30/16,True,False
RAG-full-k3,762,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,765,model_number,ST3000LM024,ST3000DM002,False,False
RAG-full-k3,767,form_factor,"2.5""",2.5,True,False
RAG-full-k3,768,model_number,STJP1000400,STJR1000400,False,False
RAG-full-k3,768,form_factor,external SSD,external SSD,True,False
RAG-full-k3,769,model_number,SSDPEKNW512G8X1,SSDPEKNW051T8X1,False,False
RAG-full-k3,769,interface_type,NVMe,NVMe,True,False
RAG-full-k3,772,model_number,MU-PA1T0B/WW,T5 External Portable SSD,False,False
RAG-full-k3,773,model_number,ASX6000LNP-1TT-C,XPG SX6000 Lite,False,False
RAG-full-k3,776,model_number,90YV0AL0-M0NA00,GT710-SL-1GD5,False,False
RAG-full-k3,781,model_number,WDBYNN0010BWT-WESN,WD My Passport 1TB,False,False
RAG-full-k3,781,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,783,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,784,model_number,WDBYFT0040BOR-WESN,WDBYJT0040KBK,False,False
RAG-full-k3,784,interface_type,USB,USB 3.0,True,False
RAG-full-k3,785,model_number,AUV128-32G-RBE,UV128,True,False
RAG-full-k3,786,bus_type,PCIe,PCIe x16,True,False
RAG-full-k3,788,form_factor,"1""",External,False,False
RAG-full-k3,788,storage_connection_type,USB Type C,USB Type C,True,False
RAG-full-k3,789,model_number,ROG-STRIX-RTX3080-10G-GAMING,ROG-STRIX-RTX3080-10G-GAMING,True,False
RAG-full-k3,789,bus_type,PCIe,PCIe,True,False
RAG-full-k3,790,model_number,AXRX 5700XT 8GBD6-3DHR/OC,AXRX 5700XT 8GBD6-3DHR/OC,True,False
RAG-full-k3,792,model_number,ROG -STRIX-RTX2070S-A8G-GAMING,RTCO8BFA6-M1F2Y,False,False
RAG-full-k3,794,model_number,NE51660018J9-165F,NE6166T018J9-161F,False,False
RAG-full-k3,795,model_number,GV-N207SWF3OC-8GD,GV-N207SWF2OC-8G,False,False
RAG-full-k3,797,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,798,model_number,ST16000NM001G,ST16000NM001G,True,False
RAG-full-k3,802,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,803,model_number,ROG-STRIX-RTX3090-O24G-GAMING,TUF-24G-GAMING-RX3090,False,False
RAG-full-k3,803,bus_type,PCIe,PCIe,True,False
RAG-full-k3,804,model_number,WDS500G1B0C,SN500,False,False
RAG-full-k3,806,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k3,806,form_factor,Full-height,ATX,False,False
RAG-full-k3,807,model_number,PBU120GS25SSDR,Burst SSD Solid State Drive 120GB,False,False
RAG-full-k3,809,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,810,model_number,MZ-V7S250BW,MZ-V7E250BW,False,False
RAG-full-k3,811,model_number,SUV500MS-480GB,UV500-480G,False,False
